#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.177741388114 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.3475000000     -4.61936678      0.1529922162E+01
  -0.3474000000     -4.61664564      0.1533843969E+01
  -0.3473000000     -4.61392450      0.1537716993E+01
  -0.3472000000     -4.61120336      0.1541536804E+01
  -0.3471000000     -4.60848222      0.1545299148E+01
  -0.3470000000     -4.60576108      0.1548999958E+01
  -0.3469000000     -4.60303994      0.1552635360E+01
  -0.3468000000     -4.60031881      0.1556201680E+01
  -0.3467000000     -4.59759767      0.1559695456E+01
  -0.3466000000     -4.59487653      0.1563113438E+01
  -0.3465000000     -4.59215539      0.1566452593E+01
  -0.3464000000     -4.58943425      0.1569710112E+01
  -0.3463000000     -4.58671311      0.1572883410E+01
  -0.3462000000     -4.58399198      0.1575970127E+01
  -0.3461000000     -4.58127084      0.1578968128E+01
  -0.3460000000     -4.57854970      0.1581875504E+01
  -0.3459000000     -4.57582856      0.1584690567E+01
  -0.3458000000     -4.57310742      0.1587411851E+01
  -0.3457000000     -4.57038628      0.1590038107E+01
  -0.3456000000     -4.56766515      0.1592568297E+01
  -0.3455000000     -4.56494401      0.1595001590E+01
  -0.3454000000     -4.56222287      0.1597337357E+01
  -0.3453000000     -4.55950173      0.1599575162E+01
  -0.3452000000     -4.55678059      0.1601714758E+01
  -0.3451000000     -4.55405945      0.1603756077E+01
  -0.3450000000     -4.55133832      0.1605699221E+01
  -0.3449000000     -4.54861718      0.1607544457E+01
  -0.3448000000     -4.54589604      0.1609292206E+01
  -0.3447000000     -4.54317490      0.1610943033E+01
  -0.3446000000     -4.54045376      0.1612497641E+01
  -0.3445000000     -4.53773262      0.1613956856E+01
  -0.3444000000     -4.53501148      0.1615321627E+01
  -0.3443000000     -4.53229035      0.1616593005E+01
  -0.3442000000     -4.52956921      0.1617772144E+01
  -0.3441000000     -4.52684807      0.1618860286E+01
  -0.3440000000     -4.52412693      0.1619858754E+01
  -0.3439000000     -4.52140579      0.1620768941E+01
  -0.3438000000     -4.51868465      0.1621592305E+01
  -0.3437000000     -4.51596352      0.1622330358E+01
  -0.3436000000     -4.51324238      0.1622984659E+01
  -0.3435000000     -4.51052124      0.1623556803E+01
  -0.3434000000     -4.50780010      0.1624048419E+01
  -0.3433000000     -4.50507896      0.1624461161E+01
  -0.3432000000     -4.50235782      0.1624796697E+01
  -0.3431000000     -4.49963669      0.1625056709E+01
  -0.3430000000     -4.49691555      0.1625242882E+01
  -0.3429000000     -4.49419441      0.1625356900E+01
  -0.3428000000     -4.49147327      0.1625400443E+01
  -0.3427000000     -4.48875213      0.1625375177E+01
  -0.3426000000     -4.48603099      0.1625282755E+01
  -0.3425000000     -4.48330986      0.1625124807E+01
  -0.3424000000     -4.48058872      0.1624902941E+01
  -0.3423000000     -4.47786758      0.1624618738E+01
  -0.3422000000     -4.47514644      0.1624273746E+01
  -0.3421000000     -4.47242530      0.1623869479E+01
  -0.3420000000     -4.46970416      0.1623407416E+01
  -0.3419000000     -4.46698302      0.1622888996E+01
  -0.3418000000     -4.46426189      0.1622315614E+01
  -0.3417000000     -4.46154075      0.1621688625E+01
  -0.3416000000     -4.45881961      0.1621009334E+01
  -0.3415000000     -4.45609847      0.1620279002E+01
  -0.3414000000     -4.45337733      0.1619498839E+01
  -0.3413000000     -4.45065619      0.1618670005E+01
  -0.3412000000     -4.44793506      0.1617793608E+01
  -0.3411000000     -4.44521392      0.1616870701E+01
  -0.3410000000     -4.44249278      0.1615902283E+01
  -0.3409000000     -4.43977164      0.1614889298E+01
  -0.3408000000     -4.43705050      0.1613832632E+01
  -0.3407000000     -4.43432936      0.1612733111E+01
  -0.3406000000     -4.43160823      0.1611591502E+01
  -0.3405000000     -4.42888709      0.1610408512E+01
  -0.3404000000     -4.42616595      0.1609184782E+01
  -0.3403000000     -4.42344481      0.1607920891E+01
  -0.3402000000     -4.42072367      0.1606617351E+01
  -0.3401000000     -4.41800253      0.1605274607E+01
  -0.3400000000     -4.41528140      0.1603893033E+01
  -0.3399000000     -4.41256026      0.1602472932E+01
  -0.3398000000     -4.40983912      0.1601014533E+01
  -0.3397000000     -4.40711798      0.1599517989E+01
  -0.3396000000     -4.40439684      0.1597983374E+01
  -0.3395000000     -4.40167570      0.1596410681E+01
  -0.3394000000     -4.39895456      0.1594799818E+01
  -0.3393000000     -4.39623343      0.1593150608E+01
  -0.3392000000     -4.39351229      0.1591462782E+01
  -0.3391000000     -4.39079115      0.1589735979E+01
  -0.3390000000     -4.38807001      0.1587969742E+01
  -0.3389000000     -4.38534887      0.1586163511E+01
  -0.3388000000     -4.38262773      0.1584316627E+01
  -0.3387000000     -4.37990660      0.1582428320E+01
  -0.3386000000     -4.37718546      0.1580497713E+01
  -0.3385000000     -4.37446432      0.1578523813E+01
  -0.3384000000     -4.37174318      0.1576505508E+01
  -0.3383000000     -4.36902204      0.1574441566E+01
  -0.3382000000     -4.36630090      0.1572330631E+01
  -0.3381000000     -4.36357977      0.1570171218E+01
  -0.3380000000     -4.36085863      0.1567961709E+01
  -0.3379000000     -4.35813749      0.1565700354E+01
  -0.3378000000     -4.35541635      0.1563385264E+01
  -0.3377000000     -4.35269521      0.1561014410E+01
  -0.3376000000     -4.34997407      0.1558585624E+01
  -0.3375000000     -4.34725294      0.1556096592E+01
  -0.3374000000     -4.34453180      0.1553544855E+01
  -0.3373000000     -4.34181066      0.1550927810E+01
  -0.3372000000     -4.33908952      0.1548242707E+01
  -0.3371000000     -4.33636838      0.1545486652E+01
  -0.3370000000     -4.33364724      0.1542656606E+01
  -0.3369000000     -4.33092610      0.1539749389E+01
  -0.3368000000     -4.32820497      0.1536761680E+01
  -0.3367000000     -4.32548383      0.1533690025E+01
  -0.3366000000     -4.32276269      0.1530530837E+01
  -0.3365000000     -4.32004155      0.1527280404E+01
  -0.3364000000     -4.31732041      0.1523934893E+01
  -0.3363000000     -4.31459927      0.1520490364E+01
  -0.3362000000     -4.31187814      0.1516942771E+01
  -0.3361000000     -4.30915700      0.1513287976E+01
  -0.3360000000     -4.30643586      0.1509521761E+01
  -0.3359000000     -4.30371472      0.1505639837E+01
  -0.3358000000     -4.30099358      0.1501637860E+01
  -0.3357000000     -4.29827244      0.1497511447E+01
  -0.3356000000     -4.29555131      0.1493256187E+01
  -0.3355000000     -4.29283017      0.1488867664E+01
  -0.3354000000     -4.29010903      0.1484341470E+01
  -0.3353000000     -4.28738789      0.1479673231E+01
  -0.3352000000     -4.28466675      0.1474858619E+01
  -0.3351000000     -4.28194561      0.1469893381E+01
  -0.3350000000     -4.27922448      0.1464773357E+01
  -0.3349000000     -4.27650334      0.1459494505E+01
  -0.3348000000     -4.27378220      0.1454052922E+01
  -0.3347000000     -4.27106106      0.1448444874E+01
  -0.3346000000     -4.26833992      0.1442666813E+01
  -0.3345000000     -4.26561878      0.1436715408E+01
  -0.3344000000     -4.26289764      0.1430587567E+01
  -0.3343000000     -4.26017651      0.1424280462E+01
  -0.3342000000     -4.25745537      0.1417791555E+01
  -0.3341000000     -4.25473423      0.1411118618E+01
  -0.3340000000     -4.25201309      0.1404259760E+01
  -0.3339000000     -4.24929195      0.1397213448E+01
  -0.3338000000     -4.24657081      0.1389978525E+01
  -0.3337000000     -4.24384968      0.1382554234E+01
  -0.3336000000     -4.24112854      0.1374940233E+01
  -0.3335000000     -4.23840740      0.1367136611E+01
  -0.3334000000     -4.23568626      0.1359143902E+01
  -0.3333000000     -4.23296512      0.1350963099E+01
  -0.3332000000     -4.23024398      0.1342595662E+01
  -0.3331000000     -4.22752285      0.1334043523E+01
  -0.3330000000     -4.22480171      0.1325309094E+01
  -0.3329000000     -4.22208057      0.1316395265E+01
  -0.3328000000     -4.21935943      0.1307305408E+01
  -0.3327000000     -4.21663829      0.1298043368E+01
  -0.3326000000     -4.21391715      0.1288613459E+01
  -0.3325000000     -4.21119602      0.1279020453E+01
  -0.3324000000     -4.20847488      0.1269269571E+01
  -0.3323000000     -4.20575374      0.1259366463E+01
  -0.3322000000     -4.20303260      0.1249317196E+01
  -0.3321000000     -4.20031146      0.1239128230E+01
  -0.3320000000     -4.19759032      0.1228806397E+01
  -0.3319000000     -4.19486918      0.1218358878E+01
  -0.3318000000     -4.19214805      0.1207793174E+01
  -0.3317000000     -4.18942691      0.1197117082E+01
  -0.3316000000     -4.18670577      0.1186338660E+01
  -0.3315000000     -4.18398463      0.1175466203E+01
  -0.3314000000     -4.18126349      0.1164508207E+01
  -0.3313000000     -4.17854235      0.1153473338E+01
  -0.3312000000     -4.17582122      0.1142370398E+01
  -0.3311000000     -4.17310008      0.1131208296E+01
  -0.3310000000     -4.17037894      0.1119996010E+01
  -0.3309000000     -4.16765780      0.1108742560E+01
  -0.3308000000     -4.16493666      0.1097456971E+01
  -0.3307000000     -4.16221552      0.1086148246E+01
  -0.3306000000     -4.15949439      0.1074825334E+01
  -0.3305000000     -4.15677325      0.1063497099E+01
  -0.3304000000     -4.15405211      0.1052172298E+01
  -0.3303000000     -4.15133097      0.1040859550E+01
  -0.3302000000     -4.14860983      0.1029567313E+01
  -0.3301000000     -4.14588869      0.1018303860E+01
  -0.3300000000     -4.14316756      0.1007077263E+01
  -0.3299000000     -4.14044642      0.9958953657E+00
  -0.3298000000     -4.13772528      0.9847657745E+00
  -0.3297000000     -4.13500414      0.9736958378E+00
  -0.3296000000     -4.13228300      0.9626926346E+00
  -0.3295000000     -4.12956186      0.9517629633E+00
  -0.3294000000     -4.12684072      0.9409133317E+00
  -0.3293000000     -4.12411959      0.9301499496E+00
  -0.3292000000     -4.12139845      0.9194787227E+00
  -0.3291000000     -4.11867731      0.9089052489E+00
  -0.3290000000     -4.11595617      0.8984348154E+00
  -0.3289000000     -4.11323503      0.8880723979E+00
  -0.3288000000     -4.11051389      0.8778226611E+00
  -0.3287000000     -4.10779276      0.8676899610E+00
  -0.3286000000     -4.10507162      0.8576783474E+00
  -0.3285000000     -4.10235048      0.8477915684E+00
  -0.3284000000     -4.09962934      0.8380330763E+00
  -0.3283000000     -4.09690820      0.8284060332E+00
  -0.3282000000     -4.09418706      0.8189133184E+00
  -0.3281000000     -4.09146593      0.8095575364E+00
  -0.3280000000     -4.08874479      0.8003410254E+00
  -0.3279000000     -4.08602365      0.7912658661E+00
  -0.3278000000     -4.08330251      0.7823338914E+00
  -0.3277000000     -4.08058137      0.7735466961E+00
  -0.3276000000     -4.07786023      0.7649056475E+00
  -0.3275000000     -4.07513910      0.7564118951E+00
  -0.3274000000     -4.07241796      0.7480663815E+00
  -0.3273000000     -4.06969682      0.7398698528E+00
  -0.3272000000     -4.06697568      0.7318228693E+00
  -0.3271000000     -4.06425454      0.7239258159E+00
  -0.3270000000     -4.06153340      0.7161789127E+00
  -0.3269000000     -4.05881226      0.7085822250E+00
  -0.3268000000     -4.05609113      0.7011356739E+00
  -0.3267000000     -4.05336999      0.6938390459E+00
  -0.3266000000     -4.05064885      0.6866920028E+00
  -0.3265000000     -4.04792771      0.6796940911E+00
  -0.3264000000     -4.04520657      0.6728447513E+00
  -0.3263000000     -4.04248543      0.6661433269E+00
  -0.3262000000     -4.03976430      0.6595890727E+00
  -0.3261000000     -4.03704316      0.6531811638E+00
  -0.3260000000     -4.03432202      0.6469187028E+00
  -0.3259000000     -4.03160088      0.6408007285E+00
  -0.3258000000     -4.02887974      0.6348262224E+00
  -0.3257000000     -4.02615860      0.6289941164E+00
  -0.3256000000     -4.02343747      0.6233032995E+00
  -0.3255000000     -4.02071633      0.6177526242E+00
  -0.3254000000     -4.01799519      0.6123409127E+00
  -0.3253000000     -4.01527405      0.6070669631E+00
  -0.3252000000     -4.01255291      0.6019295546E+00
  -0.3251000000     -4.00983177      0.5969274534E+00
  -0.3250000000     -4.00711064      0.5920594172E+00
  -0.3249000000     -4.00438950      0.5873242009E+00
  -0.3248000000     -4.00166836      0.5827205603E+00
  -0.3247000000     -3.99894722      0.5782472571E+00
  -0.3246000000     -3.99622608      0.5739030632E+00
  -0.3245000000     -3.99350494      0.5696867643E+00
  -0.3244000000     -3.99078380      0.5655971637E+00
  -0.3243000000     -3.98806267      0.5616330863E+00
  -0.3242000000     -3.98534153      0.5577933821E+00
  -0.3241000000     -3.98262039      0.5540769289E+00
  -0.3240000000     -3.97989925      0.5504826364E+00
  -0.3239000000     -3.97717811      0.5470094485E+00
  -0.3238000000     -3.97445697      0.5436563470E+00
  -0.3237000000     -3.97173584      0.5404223539E+00
  -0.3236000000     -3.96901470      0.5373065347E+00
  -0.3235000000     -3.96629356      0.5343080010E+00
  -0.3234000000     -3.96357242      0.5314259133E+00
  -0.3233000000     -3.96085128      0.5286594838E+00
  -0.3232000000     -3.95813014      0.5260079789E+00
  -0.3231000000     -3.95540901      0.5234707226E+00
  -0.3230000000     -3.95268787      0.5210470986E+00
  -0.3229000000     -3.94996673      0.5187365536E+00
  -0.3228000000     -3.94724559      0.5165386002E+00
  -0.3227000000     -3.94452445      0.5144528202E+00
  -0.3226000000     -3.94180331      0.5124788672E+00
  -0.3225000000     -3.93908218      0.5106164708E+00
  -0.3224000000     -3.93636104      0.5088654397E+00
  -0.3223000000     -3.93363990      0.5072256655E+00
  -0.3222000000     -3.93091876      0.5056971272E+00
  -0.3221000000     -3.92819762      0.5042798954E+00
  -0.3220000000     -3.92547648      0.5029741369E+00
  -0.3219000000     -3.92275534      0.5017801203E+00
  -0.3218000000     -3.92003421      0.5006982214E+00
  -0.3217000000     -3.91731307      0.4997289296E+00
  -0.3216000000     -3.91459193      0.4988728546E+00
  -0.3215000000     -3.91187079      0.4981307341E+00
  -0.3214000000     -3.90914965      0.4975034419E+00
  -0.3213000000     -3.90642851      0.4969919974E+00
  -0.3212000000     -3.90370738      0.4965975759E+00
  -0.3211000000     -3.90098624      0.4963215200E+00
  -0.3210000000     -3.89826510      0.4961653525E+00
  -0.3209000000     -3.89554396      0.4961307906E+00
  -0.3208000000     -3.89282282      0.4962197624E+00
  -0.3207000000     -3.89010168      0.4964344250E+00
  -0.3206000000     -3.88738055      0.4967771849E+00
  -0.3205000000     -3.88465941      0.4972507217E+00
  -0.3204000000     -3.88193827      0.4978580139E+00
  -0.3203000000     -3.87921713      0.4986023697E+00
  -0.3202000000     -3.87649599      0.4994874608E+00
  -0.3201000000     -3.87377485      0.5005173617E+00
  -0.3200000000     -3.87105372      0.5016965947E+00
  -0.3199000000     -3.86833258      0.5030301817E+00
  -0.3198000000     -3.86561144      0.5045237036E+00
  -0.3197000000     -3.86289030      0.5061833696E+00
  -0.3196000000     -3.86016916      0.5080160967E+00
  -0.3195000000     -3.85744802      0.5100296030E+00
  -0.3194000000     -3.85472688      0.5122325165E+00
  -0.3193000000     -3.85200575      0.5146345021E+00
  -0.3192000000     -3.84928461      0.5172464116E+00
  -0.3191000000     -3.84656347      0.5200804596E+00
  -0.3190000000     -3.84384233      0.5231504329E+00
  -0.3189000000     -3.84112119      0.5264719392E+00
  -0.3188000000     -3.83840005      0.5300627027E+00
  -0.3187000000     -3.83567892      0.5339429204E+00
  -0.3186000000     -3.83295778      0.5381356888E+00
  -0.3185000000     -3.83023664      0.5426675215E+00
  -0.3184000000     -3.82751550      0.5475689763E+00
  -0.3183000000     -3.82479436      0.5528754209E+00
  -0.3182000000     -3.82207322      0.5586279716E+00
  -0.3181000000     -3.81935209      0.5648746489E+00
  -0.3180000000     -3.81663095      0.5716718085E+00
  -0.3179000000     -3.81390981      0.5790859207E+00
  -0.3178000000     -3.81118867      0.5871957950E+00
  -0.3177000000     -3.80846753      0.5960953732E+00
  -0.3176000000     -3.80574639      0.6058972533E+00
  -0.3175000000     -3.80302526      0.6167371512E+00
  -0.3174000000     -3.80030412      0.6287795676E+00
  -0.3173000000     -3.79758298      0.6422249997E+00
  -0.3172000000     -3.79486184      0.6573191153E+00
  -0.3171000000     -3.79214070      0.6743643854E+00
  -0.3170000000     -3.78941956      0.6937347112E+00
  -0.3169000000     -3.78669842      0.7158935055E+00
  -0.3168000000     -3.78397729      0.7414153406E+00
  -0.3167000000     -3.78125615      0.7710102871E+00
