#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.172517414142 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.2572000000     -2.30433036      0.1134865861E+00
  -0.2571000000     -2.30160922      0.1144456279E+00
  -0.2570000000     -2.29888809      0.1154258166E+00
  -0.2569000000     -2.29616695      0.1164266020E+00
  -0.2568000000     -2.29344581      0.1174473629E+00
  -0.2567000000     -2.29072467      0.1184874034E+00
  -0.2566000000     -2.28800353      0.1195459484E+00
  -0.2565000000     -2.28528239      0.1206221388E+00
  -0.2564000000     -2.28256125      0.1217150273E+00
  -0.2563000000     -2.27984012      0.1228235743E+00
  -0.2562000000     -2.27711898      0.1239466430E+00
  -0.2561000000     -2.27439784      0.1250829958E+00
  -0.2560000000     -2.27167670      0.1262312902E+00
  -0.2559000000     -2.26895556      0.1273900750E+00
  -0.2558000000     -2.26623442      0.1285577868E+00
  -0.2557000000     -2.26351329      0.1297327471E+00
  -0.2556000000     -2.26079215      0.1309131594E+00
  -0.2555000000     -2.25807101      0.1320971075E+00
  -0.2554000000     -2.25534987      0.1332825533E+00
  -0.2553000000     -2.25262873      0.1344673361E+00
  -0.2552000000     -2.24990759      0.1356491724E+00
  -0.2551000000     -2.24718646      0.1368256561E+00
  -0.2550000000     -2.24446532      0.1379942601E+00
  -0.2549000000     -2.24174418      0.1391523385E+00
  -0.2548000000     -2.23902304      0.1402971297E+00
  -0.2547000000     -2.23630190      0.1414257608E+00
  -0.2546000000     -2.23358076      0.1425352531E+00
  -0.2545000000     -2.23085963      0.1436225284E+00
  -0.2544000000     -2.22813849      0.1446844171E+00
  -0.2543000000     -2.22541735      0.1457176671E+00
  -0.2542000000     -2.22269621      0.1467189538E+00
  -0.2541000000     -2.21997507      0.1476848920E+00
  -0.2540000000     -2.21725393      0.1486120485E+00
  -0.2539000000     -2.21453279      0.1494969558E+00
  -0.2538000000     -2.21181166      0.1503361276E+00
  -0.2537000000     -2.20909052      0.1511260750E+00
  -0.2536000000     -2.20636938      0.1518633235E+00
  -0.2535000000     -2.20364824      0.1525444311E+00
  -0.2534000000     -2.20092710      0.1531660076E+00
  -0.2533000000     -2.19820596      0.1537247341E+00
  -0.2532000000     -2.19548483      0.1542173825E+00
  -0.2531000000     -2.19276369      0.1546408366E+00
  -0.2530000000     -2.19004255      0.1549921123E+00
  -0.2529000000     -2.18732141      0.1552683779E+00
  -0.2528000000     -2.18460027      0.1554669743E+00
  -0.2527000000     -2.18187913      0.1555854346E+00
  -0.2526000000     -2.17915800      0.1556215029E+00
  -0.2525000000     -2.17643686      0.1555731525E+00
  -0.2524000000     -2.17371572      0.1554386022E+00
  -0.2523000000     -2.17099458      0.1552163320E+00
  -0.2522000000     -2.16827344      0.1549050970E+00
  -0.2521000000     -2.16555230      0.1545039392E+00
  -0.2520000000     -2.16283117      0.1540121978E+00
  -0.2519000000     -2.16011003      0.1534295174E+00
  -0.2518000000     -2.15738889      0.1527558537E+00
  -0.2517000000     -2.15466775      0.1519914771E+00
  -0.2516000000     -2.15194661      0.1511369746E+00
  -0.2515000000     -2.14922547      0.1501932480E+00
  -0.2514000000     -2.14650433      0.1491615106E+00
  -0.2513000000     -2.14378320      0.1480432817E+00
  -0.2512000000     -2.14106206      0.1468403782E+00
  -0.2511000000     -2.13834092      0.1455549039E+00
  -0.2510000000     -2.13561978      0.1441892375E+00
  -0.2509000000     -2.13289864      0.1427460175E+00
  -0.2508000000     -2.13017750      0.1412281263E+00
  -0.2507000000     -2.12745637      0.1396386718E+00
  -0.2506000000     -2.12473523      0.1379809682E+00
  -0.2505000000     -2.12201409      0.1362585153E+00
  -0.2504000000     -2.11929295      0.1344749767E+00
  -0.2503000000     -2.11657181      0.1326341580E+00
  -0.2502000000     -2.11385067      0.1307399838E+00
  -0.2501000000     -2.11112954      0.1287964750E+00
  -0.2500000000     -2.10840840      0.1268077259E+00
  -0.2499000000     -2.10568726      0.1247778819E+00
  -0.2498000000     -2.10296612      0.1227111179E+00
  -0.2497000000     -2.10024498      0.1206116170E+00
  -0.2496000000     -2.09752384      0.1184835501E+00
  -0.2495000000     -2.09480271      0.1163310578E+00
  -0.2494000000     -2.09208157      0.1141582314E+00
  -0.2493000000     -2.08936043      0.1119690975E+00
  -0.2492000000     -2.08663929      0.1097676019E+00
  -0.2491000000     -2.08391815      0.1075575965E+00
  -0.2490000000     -2.08119701      0.1053428263E+00
  -0.2489000000     -2.07847587      0.1031269186E+00
  -0.2488000000     -2.07575474      0.1009133729E+00
  -0.2487000000     -2.07303360      0.9870555265E-01
  -0.2486000000     -2.07031246      0.9650667758E-01
  -0.2485000000     -2.06759132      0.9431981752E-01
  -0.2484000000     -2.06487018      0.9214788714E-01
  -0.2483000000     -2.06214904      0.8999364177E-01
  -0.2482000000     -2.05942791      0.8785967409E-01
  -0.2481000000     -2.05670677      0.8574841180E-01
  -0.2480000000     -2.05398563      0.8366211605E-01
  -0.2479000000     -2.05126449      0.8160288079E-01
  -0.2478000000     -2.04854335      0.7957263288E-01
  -0.2477000000     -2.04582221      0.7757313290E-01
  -0.2476000000     -2.04310108      0.7560597679E-01
  -0.2475000000     -2.04037994      0.7367259810E-01
  -0.2474000000     -2.03765880      0.7177427103E-01
  -0.2473000000     -2.03493766      0.6991211395E-01
  -0.2472000000     -2.03221652      0.6808709365E-01
  -0.2471000000     -2.02949538      0.6630003011E-01
  -0.2470000000     -2.02677425      0.6455160172E-01
  -0.2469000000     -2.02405311      0.6284235103E-01
  -0.2468000000     -2.02133197      0.6117269082E-01
  -0.2467000000     -2.01861083      0.5954291058E-01
  -0.2466000000     -2.01588969      0.5795318319E-01
  -0.2465000000     -2.01316855      0.5640357185E-01
  -0.2464000000     -2.01044741      0.5489403713E-01
  -0.2463000000     -2.00772628      0.5342444413E-01
  -0.2462000000     -2.00500514      0.5199456960E-01
  -0.2461000000     -2.00228400      0.5060410911E-01
  -0.2460000000     -1.99956286      0.4925268406E-01
  -0.2459000000     -1.99684172      0.4793984858E-01
  -0.2458000000     -1.99412058      0.4666509627E-01
  -0.2457000000     -1.99139945      0.4542786667E-01
  -0.2456000000     -1.98867831      0.4422755156E-01
  -0.2455000000     -1.98595717      0.4306350093E-01
  -0.2454000000     -1.98323603      0.4193502865E-01
  -0.2453000000     -1.98051489      0.4084141790E-01
  -0.2452000000     -1.97779375      0.3978192618E-01
  -0.2451000000     -1.97507262      0.3875579009E-01
  -0.2450000000     -1.97235148      0.3776222971E-01
  -0.2449000000     -1.96963034      0.3680045271E-01
  -0.2448000000     -1.96690920      0.3586965807E-01
  -0.2447000000     -1.96418806      0.3496903956E-01
  -0.2446000000     -1.96146692      0.3409778888E-01
  -0.2445000000     -1.95874579      0.3325509846E-01
  -0.2444000000     -1.95602465      0.3244016407E-01
  -0.2443000000     -1.95330351      0.3165218709E-01
  -0.2442000000     -1.95058237      0.3089037657E-01
  -0.2441000000     -1.94786123      0.3015395099E-01
  -0.2440000000     -1.94514009      0.2944213987E-01
  -0.2439000000     -1.94241895      0.2875418514E-01
  -0.2438000000     -1.93969782      0.2808934231E-01
  -0.2437000000     -1.93697668      0.2744688145E-01
  -0.2436000000     -1.93425554      0.2682608804E-01
  -0.2435000000     -1.93153440      0.2622626366E-01
  -0.2434000000     -1.92881326      0.2564672653E-01
  -0.2433000000     -1.92609212      0.2508681191E-01
  -0.2432000000     -1.92337099      0.2454587245E-01
  -0.2431000000     -1.92064985      0.2402327837E-01
  -0.2430000000     -1.91792871      0.2351841759E-01
  -0.2429000000     -1.91520757      0.2303069578E-01
  -0.2428000000     -1.91248643      0.2255953631E-01
  -0.2427000000     -1.90976529      0.2210438013E-01
  -0.2426000000     -1.90704416      0.2166468571E-01
  -0.2425000000     -1.90432302      0.2123992872E-01
  -0.2424000000     -1.90160188      0.2082960190E-01
  -0.2423000000     -1.89888074      0.2043321471E-01
  -0.2422000000     -1.89615960      0.2005029307E-01
  -0.2421000000     -1.89343846      0.1968037900E-01
  -0.2420000000     -1.89071733      0.1932303031E-01
  -0.2419000000     -1.88799619      0.1897782018E-01
  -0.2418000000     -1.88527505      0.1864433683E-01
  -0.2417000000     -1.88255391      0.1832218309E-01
  -0.2416000000     -1.87983277      0.1801097604E-01
  -0.2415000000     -1.87711163      0.1771034659E-01
  -0.2414000000     -1.87439049      0.1741993907E-01
  -0.2413000000     -1.87166936      0.1713941085E-01
  -0.2412000000     -1.86894822      0.1686843193E-01
  -0.2411000000     -1.86622708      0.1660668451E-01
  -0.2410000000     -1.86350594      0.1635386264E-01
  -0.2409000000     -1.86078480      0.1610967182E-01
  -0.2408000000     -1.85806366      0.1587382859E-01
  -0.2407000000     -1.85534253      0.1564606019E-01
  -0.2406000000     -1.85262139      0.1542610416E-01
  -0.2405000000     -1.84990025      0.1521370801E-01
  -0.2404000000     -1.84717911      0.1500862884E-01
  -0.2403000000     -1.84445797      0.1481063300E-01
  -0.2402000000     -1.84173683      0.1461949579E-01
  -0.2401000000     -1.83901570      0.1443500109E-01
  -0.2400000000     -1.83629456      0.1425694106E-01
  -0.2399000000     -1.83357342      0.1408511587E-01
  -0.2398000000     -1.83085228      0.1391933334E-01
  -0.2397000000     -1.82813114      0.1375940869E-01
  -0.2396000000     -1.82541000      0.1360516427E-01
  -0.2395000000     -1.82268887      0.1345642928E-01
  -0.2394000000     -1.81996773      0.1331303950E-01
  -0.2393000000     -1.81724659      0.1317483706E-01
  -0.2392000000     -1.81452545      0.1304167017E-01
  -0.2391000000     -1.81180431      0.1291339292E-01
  -0.2390000000     -1.80908317      0.1278986505E-01
  -0.2389000000     -1.80636203      0.1267095171E-01
  -0.2388000000     -1.80364090      0.1255652327E-01
  -0.2387000000     -1.80091976      0.1244645511E-01
  -0.2386000000     -1.79819862      0.1234062745E-01
  -0.2385000000     -1.79547748      0.1223892512E-01
  -0.2384000000     -1.79275634      0.1214123743E-01
  -0.2383000000     -1.79003520      0.1204745797E-01
  -0.2382000000     -1.78731407      0.1195748445E-01
  -0.2381000000     -1.78459293      0.1187121854E-01
  -0.2380000000     -1.78187179      0.1178856572E-01
  -0.2379000000     -1.77915065      0.1170943513E-01
  -0.2378000000     -1.77642951      0.1163373944E-01
  -0.2377000000     -1.77370837      0.1156139468E-01
  -0.2376000000     -1.77098724      0.1149232017E-01
  -0.2375000000     -1.76826610      0.1142643833E-01
  -0.2374000000     -1.76554496      0.1136367461E-01
  -0.2373000000     -1.76282382      0.1130395732E-01
  -0.2372000000     -1.76010268      0.1124721760E-01
  -0.2371000000     -1.75738154      0.1119338922E-01
  -0.2370000000     -1.75466041      0.1114240854E-01
  -0.2369000000     -1.75193927      0.1109421440E-01
  -0.2368000000     -1.74921813      0.1104874800E-01
  -0.2367000000     -1.74649699      0.1100595284E-01
  -0.2366000000     -1.74377585      0.1096577463E-01
  -0.2365000000     -1.74105471      0.1092816115E-01
  -0.2364000000     -1.73833357      0.1089306226E-01
  -0.2363000000     -1.73561244      0.1086042975E-01
  -0.2362000000     -1.73289130      0.1083021729E-01
  -0.2361000000     -1.73017016      0.1080238037E-01
  -0.2360000000     -1.72744902      0.1077687619E-01
  -0.2359000000     -1.72472788      0.1075366365E-01
  -0.2358000000     -1.72200674      0.1073270323E-01
  -0.2357000000     -1.71928561      0.1071395697E-01
  -0.2356000000     -1.71656447      0.1069738837E-01
  -0.2355000000     -1.71384333      0.1068296238E-01
  -0.2354000000     -1.71112219      0.1067064528E-01
  -0.2353000000     -1.70840105      0.1066040470E-01
  -0.2352000000     -1.70567991      0.1065220952E-01
  -0.2351000000     -1.70295878      0.1064602980E-01
  -0.2350000000     -1.70023764      0.1064183680E-01
  -0.2349000000     -1.69751650      0.1063960288E-01
  -0.2348000000     -1.69479536      0.1063930145E-01
  -0.2347000000     -1.69207422      0.1064090696E-01
  -0.2346000000     -1.68935308      0.1064439483E-01
  -0.2345000000     -1.68663195      0.1064974144E-01
  -0.2344000000     -1.68391081      0.1065692403E-01
  -0.2343000000     -1.68118967      0.1066592072E-01
  -0.2342000000     -1.67846853      0.1067671044E-01
  -0.2341000000     -1.67574739      0.1068927292E-01
  -0.2340000000     -1.67302625      0.1070358860E-01
  -0.2339000000     -1.67030511      0.1071963868E-01
  -0.2338000000     -1.66758398      0.1073740498E-01
  -0.2337000000     -1.66486284      0.1075686999E-01
  -0.2336000000     -1.66214170      0.1077801682E-01
  -0.2335000000     -1.65942056      0.1080082914E-01
  -0.2334000000     -1.65669942      0.1082529116E-01
  -0.2333000000     -1.65397828      0.1085138761E-01
  -0.2332000000     -1.65125715      0.1087910371E-01
  -0.2331000000     -1.64853601      0.1090842512E-01
  -0.2330000000     -1.64581487      0.1093933796E-01
  -0.2329000000     -1.64309373      0.1097182870E-01
  -0.2328000000     -1.64037259      0.1100588420E-01
  -0.2327000000     -1.63765145      0.1104149168E-01
  -0.2326000000     -1.63493032      0.1107863864E-01
  -0.2325000000     -1.63220918      0.1111731288E-01
  -0.2324000000     -1.62948804      0.1115750248E-01
  -0.2323000000     -1.62676690      0.1119919572E-01
  -0.2322000000     -1.62404576      0.1124238111E-01
  -0.2321000000     -1.62132462      0.1128704735E-01
  -0.2320000000     -1.61860349      0.1133318329E-01
  -0.2319000000     -1.61588235      0.1138077789E-01
  -0.2318000000     -1.61316121      0.1142982025E-01
  -0.2317000000     -1.61044007      0.1148029955E-01
  -0.2316000000     -1.60771893      0.1153220502E-01
  -0.2315000000     -1.60499779      0.1158552592E-01
  -0.2314000000     -1.60227665      0.1164025154E-01
  -0.2313000000     -1.59955552      0.1169637114E-01
  -0.2312000000     -1.59683438      0.1175387397E-01
  -0.2311000000     -1.59411324      0.1181274918E-01
  -0.2310000000     -1.59139210      0.1187298588E-01
  -0.2309000000     -1.58867096      0.1193457305E-01
  -0.2308000000     -1.58594982      0.1199749954E-01
  -0.2307000000     -1.58322869      0.1206175408E-01
  -0.2306000000     -1.58050755      0.1212732519E-01
  -0.2305000000     -1.57778641      0.1219420121E-01
  -0.2304000000     -1.57506527      0.1226237027E-01
  -0.2303000000     -1.57234413      0.1233182024E-01
  -0.2302000000     -1.56962299      0.1240253874E-01
  -0.2301000000     -1.56690186      0.1247451311E-01
  -0.2300000000     -1.56418072      0.1254773037E-01
  -0.2299000000     -1.56145958      0.1262217723E-01
  -0.2298000000     -1.55873844      0.1269784003E-01
  -0.2297000000     -1.55601730      0.1277470477E-01
  -0.2296000000     -1.55329616      0.1285275702E-01
  -0.2295000000     -1.55057503      0.1293198198E-01
  -0.2294000000     -1.54785389      0.1301236439E-01
  -0.2293000000     -1.54513275      0.1309388855E-01
  -0.2292000000     -1.54241161      0.1317653827E-01
  -0.2291000000     -1.53969047      0.1326029691E-01
  -0.2290000000     -1.53696933      0.1334514727E-01
  -0.2289000000     -1.53424819      0.1343107166E-01
  -0.2288000000     -1.53152706      0.1351805182E-01
  -0.2287000000     -1.52880592      0.1360606893E-01
  -0.2286000000     -1.52608478      0.1369510359E-01
  -0.2285000000     -1.52336364      0.1378513579E-01
  -0.2284000000     -1.52064250      0.1387614491E-01
  -0.2283000000     -1.51792136      0.1396810971E-01
  -0.2282000000     -1.51520023      0.1406100826E-01
  -0.2281000000     -1.51247909      0.1415481800E-01
  -0.2280000000     -1.50975795      0.1424951569E-01
  -0.2279000000     -1.50703681      0.1434507739E-01
  -0.2278000000     -1.50431567      0.1444147844E-01
  -0.2277000000     -1.50159453      0.1453869348E-01
  -0.2276000000     -1.49887340      0.1463669641E-01
  -0.2275000000     -1.49615226      0.1473546041E-01
  -0.2274000000     -1.49343112      0.1483495788E-01
